Month,Service description,Service ID,SKU description,SKU ID,Usage amount,Usage unit,List cost ($),Negotiated savings ($),Savings programs ($),Other savings ($),Unrounded subtotal ($),Subtotal ($)
2025-01,Compute Engine,6F81-5844-456A,Licensing Fee for Windows Server 2019 Datacenter Edition (RAM cost),F34A-17EF-3631,"11,904",gibibyte hour,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from APAC to Frankfurt,F392-D386-B0FE,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Santiago,F39C-BBA9-BD47,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Frankfurt to Los Angeles,F43E-1945-9677,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Network Data Transfer In from Google Services from EMEA to EMEA,F456-C31A-8A75,"79,667.772",gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Finland to Seoul,F5B4-4CE6-2EF1,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Sydney to EMEA,F6B1-E22C-0BBB,0.005,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Finland to Africa,F74F-6867-1E16,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS from Google (CPU cost),FA27-F4A0-3EE3,"729,894.609",hour,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Frankfurt to EMEA,FA90-C77A-09A3,765.485,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Dallas to Finland,FACF-34B8-73A4,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Singapore,FAD1-829C-5E63,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Dallas to Frankfurt,FBE5-1DC7-4B76,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Mexico to Americas,FEBF-50E2-78D4,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Finland to Israel,FEC9-D34E-E5A6,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Data Catalog,89B9-6A5A-B358,Storage Usage,1D52-4857-D286,0,gibibyte month,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud Build,8B5D-EF7D-EB12,Build time e2-standard-2,A464-9020-6404,20.267,minute,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Street View Static API,9208-3D32-4342,Static Street View,9BD0-A2EE-44C3,18,count,0.04,0.00,0.00,-0.04,0.000000,0.00
2025-01,Cloud Storage,95FF-2EF5-5EA1,Archive Storage Belgium,1A2D-77C9-8F73,0.018,gibibyte month,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud Storage,95FF-2EF5-5EA1,Archive Data Retrieval,27A1-EBA4-49E8,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud Storage,95FF-2EF5-5EA1,Cloud CDN Cache Fill from Europe to Other Destinations,D980-4666-37D3,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,0.825,gibibyte month,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Frankfurt,F272-7933-F065,0,gibibyte month,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Inter Region Data Transfer Out from EMEA to APAC,2B4F-49C4-7BA5,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Inter Region Data Transfer Out from Frankfurt to Finland,387A-10D9-6FEE,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Inter Region Data Transfer Out from EMEA to Sydney,3C1F-DB92-6F92,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Data Transfer to Google Services from EMEA to EMEA,3F6F-A77A-0581,12.37,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Inter Region Data Transfer Out from EMEA to London,511D-4FB5-C8DF,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Inter Zone Data Transfer Out in EMEA,5147-A8E2-ECEA,"13,002.606",gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Inter Region Data Transfer Out from EMEA to Japan,5A9B-3FA1-E96A,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Inter Region Data Transfer Out from EMEA to Mumbai,6168-F875-554E,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Inter Zone Data Transfer Out in Frankfurt,8037-B631-848B,58.31,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Inter Region Data Transfer Out from EMEA to Sao Paulo,8AA3-FE34-B4E0,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Data Transfer to Google Services from Frankfurt to Frankfurt,A489-6469-4A10,1.878,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Inter Region Data Transfer Out from EMEA to Montreal,B9BA-B38B-8715,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Inter Region Data Transfer Out from EMEA to Finland,CFCE-5E77-8AE2,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Inter Region Data Transfer Out from Frankfurt to Americas,F17F-9428-7707,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud SQL,9662-B51E-5089,Network Inter Region Data Transfer Out from Frankfurt to London,F92E-F1E9-7726,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud Pub/Sub,A1E8-BE35-7EBC,Inter-region data delivery from Asia Pacific to EMEA,3465-DA50-804D,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud Pub/Sub,A1E8-BE35-7EBC,Subscriptions message backlog,3EAB-48F3-A0D5,0,gibibyte month,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud Pub/Sub,A1E8-BE35-7EBC,Intra-region data delivery,460A-7826-0471,3.755,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud Pub/Sub,A1E8-BE35-7EBC,Inter-region data delivery from South America to EMEA,6520-B9AC-21B7,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud Pub/Sub,A1E8-BE35-7EBC,Inter-region data delivery from Asia Pacific to Asia Pacific,AA1D-500A-0865,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud Pub/Sub,A1E8-BE35-7EBC,Inter-region data delivery from Australia to EMEA,F396-97E5-D7C5,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Cloud Pub/Sub,A1E8-BE35-7EBC,Topics message backlog,F9EB-D3E1-ABDF,0,gibibyte month,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Source Repository,CAE2-A537-4A95,Monthly Active Users,4924-819F-A881,4,count,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Source Repository,CAE2-A537-4A95,Storage,978B-7150-4C95,2.056,gibibyte month,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Source Repository,CAE2-A537-4A95,Egress,BA4C-1D26-B4E0,0.524,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,171,count,0.11,0.00,0.00,-0.11,0.000000,0.00
2025-01,BigQuery Storage API,DCC9-8DB9-673F,BigQuery Storage API - Read Bytes Scanned (EU),D844-AFFE-86A2,4.613,tebibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Networking,E505-1604-58F8,Network Private Service Connect Google Managed Service GKE Consumer Data Processing Primary,11AD-2790-7C4B,83.258,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Networking,E505-1604-58F8,Networking Service Directory Integrated Resource,50F4-D7E5-3682,3,month,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Networking,E505-1604-58F8,Networking Private Service Connect Partner Select End Point,6882-BFB0-B7E5,743.476,hour,2.48,0.00,0.00,-2.48,0.000000,0.00
2025-01,Networking,E505-1604-58F8,Network Intelligence Center Network Analyzer Resource Hours,9BF8-CD36-F9B8,"273,021",count,100.11,0.00,0.00,-100.11,0.000000,0.00
2025-01,Networking,E505-1604-58F8,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,BDBA-22FA-3925,"273,066",count,72.82,0.00,0.00,-72.82,0.000000,0.00
2025-01,Networking,E505-1604-58F8,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,D9AD-28F8-05D8,"272,970",count,100.09,0.00,0.00,-100.09,0.000000,0.00
2025-01,App Engine,F17B-412E-CB64,Out Bandwidth,37F0-8E44-4CAA,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,App Engine,F17B-412E-CB64,Cloud Firestore Entity Writes,4BFF-324E-4B50,3,count,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,App Engine,F17B-412E-CB64,Cloud Firestore Internet Data Transfer Out from Europe to Europe,AF67-37D0-D91F,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,App Engine,F17B-412E-CB64,Frontend Instances,E2EB-F679-D108,0.253,hour,0.00,0.00,0.00,0.00,0.000000,0.00
2025-01,Dataplex,51C6-B3F5-9B38,Dataplex Metadata Storage Belgium,496F-6C3F-CD6A,0,gibibyte month,-0.00,0.00,0.00,0.00,-0.000001,-0.00
2025-01,Dataplex,51C6-B3F5-9B38,Dataplex Metadata Storage Netherlands,D222-F8AA-0BC1,0,gibibyte month,-0.00,0.00,0.00,0.00,-0.000001,-0.00
2025-01,Compute Engine,6F81-5844-456A,Custom Instance Core running in EMEA,606D-D514-8E64,"20,478.909",hour,249.24,0.00,-249.24,0.00,-0.000307,-0.00
2025-01,Compute Engine,6F81-5844-456A,Custom Instance Ram running in EMEA,0F35-41DB-4950,"44,278.453",gibibyte hour,72.23,0.00,-72.23,0.00,-0.000313,-0.00
2024-12,Compute Engine,6F81-5844-456A,Commitment v1: Cpu in EMEA for 1 Year,4F49-1FC5-D994,"631,280.392",hour,4609.82,0.00,0.00,0.00,4609.819419,4609.82
2024-12,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Europe Multi-region,EC40-8747-D6FF,"517,680.661",gibibyte month,4491.12,0.00,0.00,0.00,4491.120424,4491.12
2024-12,Compute Engine,6F81-5844-456A,SSD backed PD Capacity,B188-61DD-52E4,"55,750.467",gibibyte month,3159.19,0.00,0.00,0.00,3159.189831,3159.19
2024-12,Compute Engine,6F81-5844-456A,N1 Predefined Instance Core running in EMEA,9431-52B1-2C4F,"917,786.228",hour,10638.06,0.00,-7062.87,-516.46,3058.721455,3058.72
2024-12,Compute Engine,6F81-5844-456A,N1 Predefined Instance Ram running in EMEA,39F4-0112-6F39,"3,869,325.828",gibibyte hour,6011.64,0.00,-2818.24,-607.53,2585.867256,2585.87
2024-12,Compute Engine,6F81-5844-456A,Commitment v1: N2 Cpu in EMEA for 1 Year,A121-1D02-4CFA,"321,408.139",hour,2347.03,0.00,0.00,0.00,2347.028944,2347.03
2024-12,Cloud SQL,9662-B51E-5089,Commitment - dollar based v1: Cloud SQL database europe-west1 for 1 year,AC25-43CD-B2CF,"844,440",hour,2111.10,0.00,0.00,0.00,2111.099559,2111.10
2024-12,Compute Engine,6F81-5844-456A,Commitment v1: Ram in EMEA for 1 Year,0FCC-C885-6989,"1,868,237.44",gibibyte hour,1828.38,0.00,0.00,0.00,1828.381283,1828.38
2024-12,Compute Engine,6F81-5844-456A,Commitment v1: Cpu in Frankfurt for 1 Year,8C12-1625-BCF1,"167,132.506",hour,1428.20,0.00,0.00,0.00,1428.202674,1428.20
2024-12,Compute Engine,6F81-5844-456A,Storage PD Snapshot in European Union,9ECE-16D9-A2B4,"56,882.583",gibibyte month,1422.06,0.00,0.00,0.00,1422.059530,1422.06
2024-12,Networking,E505-1604-58F8,Regional Internal Application Load Balancer Proxy Instance Charge for Belgium (europe-west1),059D-759A-D0A0,"144,561",hour,1204.67,0.00,0.00,0.00,1204.675000,1204.67
2024-12,Compute Engine,6F81-5844-456A,SSD backed PD Capacity in Frankfurt,378C-9DAC-0A5A,"16,785.306",gibibyte month,1141.40,0.00,0.00,0.00,1141.399796,1141.40
2024-12,Compute Engine,6F81-5844-456A,Commitment v1: N2 Ram in EMEA for 1 Year,E6C5-0BFA-F6A6,"1,142,373.636",gibibyte hour,1118.00,0.00,0.00,0.00,1118.002573,1118.00
2024-12,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,"270,740.135",gibibyte month,902.43,0.00,0.00,0.00,902.431721,902.43
2024-12,Networking,E505-1604-58F8,Cloud Load Balancer Forwarding Rule Additional Global,1211-928B-AF92,"253,659.801",hour,845.53,0.00,0.00,0.00,845.531308,845.53
2024-12,BigQuery,24E6-581D-38E5,Analysis,1DF5-1F98-1DD1,372.013,tebibyte,772.94,0.00,0.00,0.00,772.944006,772.94
2024-12,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Belgium,A703-5CB6-E0BF,"106,382.777",gibibyte month,709.95,0.00,0.00,0.00,709.948074,709.95
2024-12,Cloud Memorystore for Redis,5AF5-2C11-D467,Redis Capacity Standard M1 Belgium,7DD0-EFE1-0F5B,"24,552",gibibyte hour,703.82,0.00,0.00,0.00,703.822808,703.82
2024-12,Compute Engine,6F81-5844-456A,Commitment v1: N2 Cpu in Frankfurt for 1 Year,02D4-3158-71D0,"80,303.882",hour,686.22,0.00,0.00,0.00,686.223133,686.22
2024-12,Cloud Monitoring,58CD-E7C3-72CA,Monitoring API Requests,3ECE-36FE-BD9D,"197,423,517",count,654.75,0.00,0.00,0.00,654.745057,654.75
2024-12,Compute Engine,6F81-5844-456A,Commitment v1: Ram in Frankfurt for 1 Year,197D-B8ED-C220,"512,730.846",gibibyte hour,587.08,0.00,0.00,0.00,587.076510,587.08
2024-12,Compute Engine,6F81-5844-456A,N2 Instance Core running in EMEA,9F61-45D7-D4FB,"296,196.793",hour,3433.21,0.00,-2893.08,-11.94,528.194906,528.19
2024-12,Compute Engine,6F81-5844-456A,Storage PD Capacity,D973-5D65-BAB2,"38,310.914",gibibyte month,510.41,0.00,0.00,0.00,510.408427,510.41
2024-12,Compute Engine,6F81-5844-456A,Multi-regional Snapshot download within Europe,E88A-EDE0-A8FD,"68,691.972",gibibyte,457.95,0.00,0.00,0.00,457.946444,457.95
2024-12,Compute Engine,6F81-5844-456A,Network Inter Zone Data Transfer Out,DE9E-AFBC-A15A,"124,040.691",gibibyte,413.45,0.00,0.00,0.00,413.454695,413.45
2024-12,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Regional - Standard storage in EMEA,D901-4910-1FD2,"3,600",gibibyte month,408.00,0.00,0.00,0.00,407.999921,408.00
2024-12,Cloud Storage,95FF-2EF5-5EA1,Network Data Transfer GCP Multi-region within Europe,D46A-868A-BBF7,"60,840.109",gibibyte,405.60,0.00,0.00,0.00,405.600518,405.60
2024-12,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,"2,865.776",gibibyte,396.09,0.00,0.00,0.00,396.093191,396.09
2024-12,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,"55,963.323",gibibyte month,373.02,0.00,0.00,0.00,373.020695,373.02
2024-12,Cloud Memorystore for Redis,5AF5-2C11-D467,Redis Capacity Basic M1 Belgium,ED04-130F-C092,"20,174.974",gibibyte hour,342.97,0.00,0.00,0.00,342.973771,342.97
2024-12,Compute Engine,6F81-5844-456A,N2 Instance Ram running in EMEA,A109-54C1-7CB0,"1,303,788.544",gibibyte hour,2025.65,0.00,-1687.14,-12.11,326.395755,326.40
2024-12,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from EMEA to EMEA,5B70-B2D6-B4FC,"8,750.999",gibibyte,324.27,0.00,0.00,0.00,324.270589,324.27
2024-12,Compute Engine,6F81-5844-456A,N1 Predefined Instance Ram running in Frankfurt,5C8C-3C2D-B331,"563,086.901",gibibyte hour,1024.44,0.00,-745.91,-20.93,257.599505,257.60
2024-12,Cloud Storage,95FF-2EF5-5EA1,Network Data Transfer GCP Replication within Europe,CB83-3C2D-160D,"37,880.109",gibibyte,252.53,0.00,0.00,0.00,252.533891,252.53
2024-12,Compute Engine,6F81-5844-456A,Commitment v1: N2 Ram in Frankfurt for 1 Year,C38C-50A1-5993,"211,605.143",gibibyte hour,242.29,0.00,0.00,0.00,242.287594,242.29
2024-12,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - Standard storage in EMEA,B14E-2B60-F10B,"4,227.253",gibibyte month,239.54,0.00,0.00,0.00,239.543061,239.54
2024-12,Networking,E505-1604-58F8,Networking Cloud CDN Traffic Cache Data Transfer to Europe,2A8D-245C-0E0B,"8,311.994",gibibyte,221.63,0.00,0.00,0.00,221.627924,221.63
2024-12,Networking,E505-1604-58F8,Networking Cloud Armor Requests,1A87-DEB9-C4BE,"874,038,896",count,218.49,0.00,0.00,0.00,218.488807,218.49
2024-12,Compute Engine,6F81-5844-456A,External IP Charge on a Standard VM,C054-7F72-A02E,"127,371.416",hour,211.04,0.00,0.00,0.00,211.042634,211.04
2024-12,BigQuery Storage API,DCC9-8DB9-673F,BigQuery Storage API Network Internet Data Transfer Out Europe to Europe,40E7-9810-A7DF,"5,636.047",gibibyte,210.07,0.00,0.00,0.00,210.068230,210.07
2024-12,Networking,E505-1604-58F8,Regional Internal Application Load Balancer Proxy Instance Charge for Frankfurt (europe-west3),84AE-F103-DC62,"24,656.5",hour,205.47,0.00,0.00,0.00,205.470833,205.47
2024-12,Compute Engine,6F81-5844-456A,Static Ip Charge,66A2-68EA-56BE,"60,150.757",hour,200.50,0.00,0.00,0.00,200.496047,200.50
2024-12,Compute Engine,6F81-5844-456A,N1 Predefined Instance Core running in Frankfurt,A9C0-BADB-1C34,"136,972.435",hour,1859.63,0.00,-1660.36,-0.62,198.643949,198.64
2024-12,Compute Engine,6F81-5844-456A,Commitment v1: E2 Cpu in EMEA for 1 Year,D1E6-0FB3-0BF6,"37,980.98",hour,191.37,0.00,0.00,0.00,191.371034,191.37
2024-12,Compute Engine,6F81-5844-456A,Licensing Fee for Windows Server 2019 Datacenter Edition (CPU cost),9597-C24E-C305,"11,904",hour,182.53,0.00,0.00,0.00,182.527855,182.53
2024-12,Networking,E505-1604-58F8,Networking Cloud Nat Data Processing,015F-5732-FFF0,"11,251.127",gibibyte,168.77,0.00,0.00,0.00,168.766084,168.77
2024-12,VM Manager,5E18-9A83-2867,VM Manager Usage,785A-57EB-25E2,"239,301",count,164.90,0.00,0.00,0.00,164.901000,164.90
2024-12,Compute Engine,6F81-5844-456A,E2 Instance Core running in Finland,0981-D144-B18E,"20,180.206",hour,161.55,0.00,0.00,0.00,161.549974,161.55
2024-12,Compute Engine,6F81-5844-456A,N2 Instance Core running in Frankfurt,53BB-FF1B-0C91,"70,277.845",hour,954.14,0.00,-800.84,-2.56,150.735616,150.74
2024-12,Kubernetes Engine,CCD8-9BF1-090E,Zonal Kubernetes Clusters,6B92-A835-08AB,"5,197.798",hour,173.26,0.00,0.00,-24.80,148.458783,148.46
2024-12,Compute Engine,6F81-5844-456A,E2 Instance Core running in EMEA,9FE0-8F60-A9F0,"55,503.05",hour,443.90,0.00,-301.98,0.00,141.921822,141.92
2024-12,Networking,E505-1604-58F8,Networking Cloud Armor Rule,A321-89BD-F5BC,388.185,month,129.39,0.00,0.00,0.00,129.391613,129.39
2024-12,Compute Engine,6F81-5844-456A,Licensing Fee for Windows Server 2022 Datacenter Edition on VM,92D2-8A8F-DF54,"8,267.609",hour,126.77,0.00,0.00,0.00,126.769848,126.77
2024-12,Kubernetes Engine,CCD8-9BF1-090E,Regional Kubernetes Clusters,B561-BFBD-1264,"3,719.998",hour,124.00,0.00,0.00,0.00,123.999010,124.00
2024-12,Compute Engine,6F81-5844-456A,N2 Instance Ram running in Frankfurt,A5A6-3EDC-7F3C,"281,111.786",gibibyte hour,511.44,0.00,-383.48,-6.33,121.627281,121.63
2024-12,Cloud Memorystore for Redis,5AF5-2C11-D467,Redis Capacity Standard M2 Belgium,9C87-DB6B-84C2,"5,952",gibibyte hour,121.02,0.00,0.00,0.00,121.023817,121.02
2024-12,Compute Engine,6F81-5844-456A,SSD backed PD Capacity in Finland,4C09-1F46-D168,"1,900",gibibyte month,118.43,0.00,0.00,0.00,118.432938,118.43
2024-12,Compute Engine,6F81-5844-456A,Storage PD Capacity in Frankfurt,7A7B-EA46-2897,"7,335.355",gibibyte month,117.36,0.00,0.00,0.00,117.364504,117.36
2024-12,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Zonal - vCPU in Frankfurt,935B-B3CF-C03F,"5,952",hour,98.41,0.00,0.00,0.00,98.406400,98.41
2024-12,Cloud SQL,9662-B51E-5089,Storage PD Snapshot,66AB-BA17-351C,"3,658.747",gibibyte month,97.56,0.00,0.00,0.00,97.563792,97.56
2024-12,Compute Engine,6F81-5844-456A,E2 Instance Ram running in EMEA,F268-6CE7-AC16,"204,083.336",gibibyte hour,218.78,0.00,-126.89,0.00,91.895096,91.90
2024-12,Networking,E505-1604-58F8,Networking Cloud Armor Policy,4B13-E64F-4A2B,55,month,91.66,0.00,0.00,0.00,91.663160,91.66
2024-12,Compute Engine,6F81-5844-456A,Commitment v1: E2 Cpu in Frankfurt for 1 Year,81F4-F28C-7312,"14,770.381",hour,87.17,0.00,0.00,0.00,87.171265,87.17
2024-12,Networking,E505-1604-58F8,Networking Cloud Cdn Cache Lookups,4762-E550-B5D2,"325,996,068",count,81.44,0.00,0.00,0.00,81.443131,81.44
2024-12,Compute Engine,6F81-5844-456A,Commitment v1: E2 Ram in EMEA for 1 Year,C369-CFFC-6CBC,"118,690.563",gibibyte hour,80.16,0.00,0.00,0.00,80.160864,80.16
2024-12,Networking,E505-1604-58F8,Cloud Load Balancer Forwarding Rule Minimum Global,DEE3-C42E-3E4D,"8,184",hour,68.20,0.00,0.00,0.00,68.198317,68.20
2024-12,Compute Engine,6F81-5844-456A,Spot Preemptible N1 Predefined Instance Core running in EMEA,04D9-CEFB-F0AA,"21,303.602",hour,67.82,0.00,0.00,0.00,67.816259,67.82
2024-12,Compute Engine,6F81-5844-456A,E2 Instance Core running in Frankfurt,C921-088E-792A,"21,569.568",hour,202.06,0.00,-137.98,0.00,64.078668,64.08
2024-12,Compute Engine,6F81-5844-456A,Multi-regional Snapshot upload within Europe,E7F1-6532-8F2E,"9,365.364",gibibyte,62.44,0.00,0.00,0.00,62.435695,62.44
2024-12,Networking,E505-1604-58F8,Firewall Insights evaluation charge per rule after initial run,CC38-E2C0-A4C8,"1,872",count,62.40,0.00,0.00,0.00,62.400000,62.40
2024-12,Cloud DNS,FA26-5236-B8B5,DNS Query (port 53),6DFF-5025-A128,"448,233,988",count,59.76,0.00,0.00,0.00,59.761997,59.76
2024-12,Networking,E505-1604-58F8,Networking Cloud Nat Gateway Uptime,32E2-4EFC-EF9F,"119,486.316",hour,55.76,0.00,0.00,0.00,55.757708,55.76
2024-12,Networking,E505-1604-58F8,Cloud Load Balancer Forwarding Rule Additional for Belgium (europe-west1),691D-CC7F-C2FD,"15,702.603",hour,52.34,0.00,0.00,0.00,52.341797,52.34
2024-12,Compute Engine,6F81-5844-456A,Commitment v1: E2 Ram in Frankfurt for 1 Year,74A6-EA95-B3F0,"59,609.038",gibibyte hour,47.14,0.00,0.00,0.00,47.142401,47.14
2024-12,Networking,E505-1604-58F8,Cloud Load Balancer Forwarding Rule Minimum for Belgium (europe-west1),5199-D194-B502,"5,208",hour,43.40,0.00,0.00,0.00,43.398929,43.40
2024-12,Compute Engine,6F81-5844-456A,Storage Image,DAA2-253C-6680,"2,455.477",gibibyte month,40.92,0.00,0.00,0.00,40.919677,40.92
2024-12,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Frankfurt to EMEA,E7A9-CA47-A3E3,981.49,gibibyte,39.26,0.00,0.00,0.00,39.256039,39.26
2024-12,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from EMEA to Americas,A259-FE21-4125,933.949,gibibyte,37.35,0.00,0.00,0.00,37.353171,37.35
2024-12,Compute Engine,6F81-5844-456A,Spot Preemptible N1 Predefined Instance Ram running in EMEA,10A0-7F67-697B,"79,888.755",gibibyte hour,34.06,0.00,0.00,0.00,34.059008,34.06
2024-12,Compute Engine,6F81-5844-456A,Spot Preemptible N1 Predefined Instance Core running in Frankfurt,9932-86F9-C0C7,"12,099.519",hour,34.00,0.00,0.00,0.00,33.999488,34.00
2024-12,Compute Engine,6F81-5844-456A,E2 Instance Ram running in Frankfurt,7D80-F9E4-6A44,"86,278.272",gibibyte hour,108.31,0.00,-74.62,0.00,33.686323,33.69
2024-12,Cloud Storage,95FF-2EF5-5EA1,Coldline Storage Europe Multi-region,6CCC-4CDD-383C,"13,686.394",gibibyte month,31.97,0.00,0.00,0.00,31.967277,31.97
2024-12,Cloud Storage,95FF-2EF5-5EA1,Multi-Region Standard Class A Operations,9ADA-9AED-1B24,"9,528,714",count,31.76,0.00,0.00,0.00,31.762380,31.76
2024-12,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Frankfurt to EMEA,290E-20E5-93E2,"4,376.443",gibibyte,29.18,0.00,0.00,0.00,29.175376,29.18
2024-12,Compute Engine,6F81-5844-456A,SSD backed PD Capacity in Paris,0BBD-3452-19A9,400,gibibyte month,26.29,0.00,0.00,0.00,26.293106,26.29
2024-12,Cloud Memorystore for Redis,5AF5-2C11-D467,Redis Capacity Basic M1 Frankfurt,2CC6-1C4D-692B,"1,488",gibibyte hour,26.29,0.00,0.00,0.00,26.287618,26.29
2024-12,Compute Engine,6F81-5844-456A,Storage PD Snapshot,817F-F5A3-514E,"1,499.084",gibibyte month,24.98,0.00,0.00,0.00,24.983715,24.98
2024-12,Cloud SQL,9662-B51E-5089,Cloud SQL for PostgreSQL: Regional - vCPU in EMEA,84B5-2F8B-3A6D,"50,592",hour,1392.97,0.00,-1370.17,0.00,22.792365,22.79
